model,method,run,TP,FP,TN,FN,n_states,n_attractors,n_min_trap,update_scheme
n010_025.bnet,random_mc,5,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,6,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,7,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,8,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,9,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,10,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,11,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,12,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,13,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,14,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,15,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,16,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,17,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,18,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,19,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,20,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,21,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,22,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,23,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,24,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,25,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,26,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,27,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,28,1,0,255,0,256,1,1,asynchronous
n010_025.bnet,random_mc,29,1,0,255,0,256,1,1,asynchronous
n010_026.bnet,sd_mc,,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,null_mc,,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,ref,,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,0,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,1,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,2,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,3,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,4,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,5,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,6,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,7,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,8,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,9,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,10,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,11,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,12,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,13,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,14,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,15,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,16,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,17,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,18,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,19,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,20,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,21,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,22,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,23,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,24,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,25,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,26,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,27,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,28,2,0,0,0,2,2,2,asynchronous
n010_026.bnet,random_mc,29,2,0,0,0,2,2,2,asynchronous
n010_027.bnet,sd_mc,,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,null_mc,,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,ref,,1,511,0,0,512,1,1,asynchronous
n010_027.bnet,random_mc,0,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,1,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,2,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,3,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,4,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,5,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,6,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,7,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,8,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,9,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,10,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,11,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,12,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,13,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,14,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,15,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,16,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,17,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,18,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,19,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,20,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,21,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,22,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,23,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,24,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,25,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,26,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,27,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,28,1,0,511,0,512,1,1,asynchronous
n010_027.bnet,random_mc,29,1,0,511,0,512,1,1,asynchronous
n010_029.bnet,sd_mc,,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,null_mc,,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,ref,,2,126,0,0,128,2,2,asynchronous
n010_029.bnet,random_mc,0,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,1,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,2,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,3,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,4,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,5,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,6,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,7,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,8,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,9,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,10,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,11,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,12,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,13,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,14,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,15,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,16,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,17,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,18,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,19,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,20,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,21,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,22,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,23,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,24,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,25,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,26,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,27,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,28,2,0,126,0,128,2,2,asynchronous
n010_029.bnet,random_mc,29,2,0,126,0,128,2,2,asynchronous
n010_030.bnet,sd_mc,,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,null_mc,,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,ref,,8,1016,0,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,0,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,1,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,2,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,3,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,4,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,5,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,6,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,7,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,8,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,9,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,10,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,11,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,12,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,13,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,14,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,15,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,16,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,17,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,18,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,19,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,20,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,21,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,22,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,23,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,24,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,25,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,26,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,27,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,28,8,0,1016,0,1024,1,1,asynchronous
n010_030.bnet,random_mc,29,8,0,1016,0,1024,1,1,asynchronous
n010_031.bnet,sd_mc,,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,null_mc,,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,ref,,1,511,0,0,512,1,1,asynchronous
n010_031.bnet,random_mc,0,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,1,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,2,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,3,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,4,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,5,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,6,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,7,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,8,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,9,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,10,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,11,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,12,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,13,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,14,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,15,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,16,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,17,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,18,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,19,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,20,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,21,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,22,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,23,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,24,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,25,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,26,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,27,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,28,1,0,511,0,512,1,1,asynchronous
n010_031.bnet,random_mc,29,1,0,511,0,512,1,1,asynchronous
n010_032.bnet,sd_mc,,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,null_mc,,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,ref,,2,14,0,0,16,2,2,asynchronous
n010_032.bnet,random_mc,0,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,1,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,2,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,3,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,4,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,5,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,6,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,7,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,8,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,9,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,10,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,11,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,12,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,13,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,14,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,15,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,16,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,17,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,18,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,19,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,20,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,21,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,22,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,23,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,24,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,25,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,26,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,27,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,28,2,0,14,0,16,2,2,asynchronous
n010_032.bnet,random_mc,29,2,0,14,0,16,2,2,asynchronous
n010_033.bnet,sd_mc,,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,null_mc,,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,ref,,4,4,0,0,8,2,2,asynchronous
n010_033.bnet,random_mc,0,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,1,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,2,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,3,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,4,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,5,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,6,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,7,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,8,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,9,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,10,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,11,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,12,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,13,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,14,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,15,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,16,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,17,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,18,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,19,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,20,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,21,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,22,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,23,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,24,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,25,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,26,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,27,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,28,4,0,4,0,8,2,2,asynchronous
n010_033.bnet,random_mc,29,4,0,4,0,8,2,2,asynchronous
n010_034.bnet,sd_mc,,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,null_mc,,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,ref,,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,0,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,1,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,2,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,3,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,4,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,5,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,6,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,7,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,8,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,9,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,10,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,11,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,12,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,13,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,14,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,15,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,16,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,17,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,18,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,19,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,20,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,21,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,22,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,23,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,24,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,25,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,26,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,27,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,28,2,0,0,0,2,2,2,asynchronous
n010_034.bnet,random_mc,29,2,0,0,0,2,2,2,asynchronous
n010_035.bnet,sd_mc,,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,null_mc,,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,ref,,12,20,0,0,32,4,4,asynchronous
n010_035.bnet,random_mc,0,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,1,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,2,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,3,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,4,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,5,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,6,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,7,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,8,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,9,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,10,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,11,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,12,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,13,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,14,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,15,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,16,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,17,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,18,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,19,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,20,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,21,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,22,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,23,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,24,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,25,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,26,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,27,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,28,12,0,20,0,32,4,4,asynchronous
n010_035.bnet,random_mc,29,12,0,20,0,32,4,4,asynchronous
n010_036.bnet,sd_mc,,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,null_mc,,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,ref,,10,54,0,0,64,4,4,asynchronous
n010_036.bnet,random_mc,0,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,1,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,2,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,3,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,4,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,5,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,6,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,7,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,8,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,9,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,10,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,11,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,12,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,13,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,14,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,15,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,16,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,17,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,18,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,19,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,20,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,21,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,22,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,23,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,24,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,25,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,26,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,27,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,28,10,0,54,0,64,4,4,asynchronous
n010_036.bnet,random_mc,29,10,0,54,0,64,4,4,asynchronous
n010_037.bnet,sd_mc,,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,null_mc,,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,ref,,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,0,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,1,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,2,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,3,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,4,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,5,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,6,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,7,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,8,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,9,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,10,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,11,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,12,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,13,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,14,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,15,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,16,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,17,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,18,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,19,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,20,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,21,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,22,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,23,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,24,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,25,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,26,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,27,2,0,0,0,2,1,1,asynchronous
n010_037.bnet,random_mc,28,2,0,0,0,2,1,1,asynchronous
