model,method,run,rmsd,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_012.bnet,sd_mc,,0.012341544048593235,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,0,0.38997928284105676,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,1,0.45636032124919507,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,2,0.3066319888321071,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,3,0.48518491337118813,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,4,0.37343367926294674,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,5,0.3060217446097363,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,6,0.33625038527632134,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,7,0.5271634857976293,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,8,0.2777791269343189,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,9,0.08648546489595217,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,10,0.42385415261578224,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,11,0.3875714834593952,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,12,0.4178175916533664,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,13,0.3360954447187006,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,14,0.382374179912304,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,15,0.602374265191013,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,16,0.3037956751275591,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,17,0.44072624668084576,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,18,0.40784469567719567,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,19,0.28882501037540875,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,20,0.2596814413272401,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,21,0.36445284503793735,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,22,0.29475733699736173,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,23,0.5128785861343158,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,24,0.15076042949736798,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,25,0.46871125312770506,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,26,0.1418893544510581,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,27,0.4161513314089411,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,28,0.3948226066153163,8,0,0,0,1024,1,asynchronous
n010_012.bnet,ref,29,0.45162783704680975,8,0,0,0,1024,1,asynchronous
n010_013.bnet,sd_mc,,0.016666666666666607,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,0,0.11031433993018797,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,1,0.2798113800335109,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,2,0.08548863289521752,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,3,0.11243949028904032,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,4,0.27920084903736014,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,5,0.03977567225217704,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,6,0.07447613571958367,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,7,0.2655433320552064,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,8,0.2259974583478851,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,9,0.13695844253337364,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,10,0.15456932740829377,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,11,0.030281598524552478,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,12,0.0025493902017345027,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,13,0.1423706962836392,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,14,0.28468410945879996,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,15,0.5714030113479684,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,16,0.012693544370946386,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,17,0.023806085452915404,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,18,0.20156538476943164,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,19,0.046471914708543505,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,20,0.15224041575686542,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,21,0.2236792862309439,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,22,0.4555603450492326,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,23,0.07699735962680154,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,24,0.04227501230951314,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,25,0.12752989339276033,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,26,0.369919371461399,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,27,0.06374905934444086,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,28,0.046634581469233605,1,0,0,0,16,3,asynchronous
n010_013.bnet,ref,29,0.19647558513055224,1,0,0,0,16,3,asynchronous
n010_014.bnet,sd_mc,,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,0,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,1,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,2,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,3,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,4,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,5,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,6,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,7,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,8,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,9,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,10,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,11,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,12,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,13,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,14,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,15,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,16,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,17,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,18,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,19,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,20,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,21,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,22,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,23,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,24,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,25,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,26,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,27,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,28,0.0,0,0,0,0,8,1,asynchronous
n010_014.bnet,ref,29,0.0,0,0,0,0,8,1,asynchronous
n010_015.bnet,sd_mc,,0.032413692333224935,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,0,0.06320299100649024,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,1,0.07619470047142589,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,2,0.06887153459483769,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,3,0.08391165396124879,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,4,0.06582315112121732,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,5,0.07449986133987309,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,6,0.08799235023713374,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,7,0.07732414972744173,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,8,0.07708383818635564,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,9,0.0836406572013633,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,10,0.06270825716400617,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,11,0.06398646163184118,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,12,0.06933679665605658,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,13,0.07357669450755029,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,14,0.06779299957505631,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,15,0.06831664378201396,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,16,0.07597033867109328,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,17,0.0799086945272171,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,18,0.06870873490170686,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,19,0.06720628836467511,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,20,0.08565042580778107,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,21,0.06576922051269868,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,22,0.08096987497984824,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,23,0.07848043571410161,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,24,0.06727897697772202,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,25,0.07272863253897974,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,26,0.08281452106598058,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,27,0.06607466329772287,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,28,0.06476282120134584,312,7,0,0,1024,6,asynchronous
n010_015.bnet,ref,29,0.07967773367684253,312,7,0,0,1024,6,asynchronous
n010_016.bnet,sd_mc,,0.09043286484801615,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,0,0.10109018509415116,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,1,0.11751181874521893,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,2,0.12347071751150794,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,3,0.10350505094582398,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,4,0.08520114973314681,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,5,0.10907188159450817,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,6,0.11225021196975456,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,7,0.1783999956641562,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,8,0.19893483885508317,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,9,0.1337650706455362,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,10,0.1383582625249294,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,11,0.16403315352192652,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,12,0.15242525661346398,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,13,0.08509460264047901,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,14,0.1467640032617384,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,15,0.12966140472262896,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,16,0.09507141045506169,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,17,0.09349609191396607,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,18,0.09176716480064379,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,19,0.10015818812956338,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,20,0.10686965924675372,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,21,0.13852230039975222,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,22,0.11675384565968627,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,23,0.12248134978815403,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,24,0.11623540416958539,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,25,0.1217011629508335,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,26,0.09246227864715463,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,27,0.1262106381128293,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,28,0.1725642885952531,55,0,0,0,512,3,asynchronous
n010_016.bnet,ref,29,0.10803876896770963,55,0,0,0,512,3,asynchronous
n010_018.bnet,sd_mc,,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,0,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,1,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,2,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,3,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,4,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,5,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,6,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,7,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,8,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,9,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,10,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,11,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,12,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,13,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,14,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,15,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,16,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,17,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,18,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,19,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,20,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,21,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,22,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,23,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,24,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,25,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,26,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,27,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,28,0.0,0,0,0,0,128,2,asynchronous
n010_018.bnet,ref,29,0.0,0,0,0,0,128,2,asynchronous
n010_019.bnet,sd_mc,,0.05247819170367657,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,0,0.24431272041442395,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,1,0.42259538194599444,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,2,0.1787593958828691,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,3,0.37631446117844924,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,4,0.4474511245539383,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,5,0.3764939352717933,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,6,0.5216525924156574,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,7,0.3610148220698004,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,8,0.4811062263631976,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,9,0.5178647234114331,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,10,0.2770923017419536,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,11,0.39390169435667893,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,12,0.5081121552083057,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,13,0.4890228005802438,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,14,0.49577736690264096,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,15,0.2256221593697875,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,16,0.3597360295244177,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,17,0.35157978585722416,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,18,0.36104052569911943,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,19,0.3474771918577974,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,20,0.4299634918681649,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,21,0.4642465574169599,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,22,0.44519167443436974,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,23,0.27656618653612686,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,24,0.4373962209792773,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,25,0.36382078327142353,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,26,0.4833881424686833,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,27,0.4471337617800912,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,28,0.49730522153510043,5,0,0,0,128,1,asynchronous
n010_019.bnet,ref,29,0.34586261744312424,5,0,0,0,128,1,asynchronous
n010_020.bnet,sd_mc,,0.0944149005570496,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,0,0.35903669427510215,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,1,0.031089025688596728,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,2,0.3342109872401317,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,3,0.13628286405587386,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,4,0.5279232033822743,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,5,0.28849802659709123,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,6,0.32319849006449786,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,7,0.5142656864001206,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,8,0.022724895997029093,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,9,0.3856807968782878,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,10,0.40329168175320795,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,11,0.27900395286946666,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,12,0.2512717445466487,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,13,0.106351658061275,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,14,0.035961755113885774,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,15,0.8201253656928826,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,16,0.2614158987158606,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,17,0.22491626889199878,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,18,0.047156969575482544,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,19,0.2951942690534577,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,20,0.4009627701017796,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,21,0.02504306811397028,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,22,0.7042826993941468,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,23,0.32571971397171573,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,24,0.2909973666544273,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,25,0.12119246095215386,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,26,0.6186417258063133,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,27,0.31247141368935505,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,28,0.2953569358141478,1,0,0,0,1024,1,asynchronous
n010_020.bnet,ref,29,0.44519793947546643,1,0,0,0,1024,1,asynchronous
n010_021.bnet,sd_mc,,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,0,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,1,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,2,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,3,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,4,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,5,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,6,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,7,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,8,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,9,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,10,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,11,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,12,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,13,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,14,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,15,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,16,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,17,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,18,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,19,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,20,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,21,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,22,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,23,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,24,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,25,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,26,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,27,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,28,0.0,0,0,0,0,2,1,asynchronous
n010_021.bnet,ref,29,0.0,0,0,0,0,2,1,asynchronous
n010_022.bnet,sd_mc,,2.864375403532904e-14,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,0,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,1,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,2,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,3,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,4,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,5,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,6,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,7,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,8,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,9,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,10,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,11,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,12,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,13,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,14,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,15,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,16,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,17,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,18,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,19,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,20,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,21,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,22,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,23,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,24,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,25,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,26,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,27,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,28,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_022.bnet,ref,29,1.3322676295501878e-15,1,0,0,0,512,1,asynchronous
n010_023.bnet,sd_mc,,0.12160345712552237,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,0,0.277769989923344,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,1,0.31172728643371705,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,2,0.26222852531995544,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,3,0.2620872570332166,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,4,0.21327002288694388,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,5,0.18343919295917674,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,6,0.22203647744988894,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,7,0.2544197243078447,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,8,0.2638003568141159,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,9,0.2860201677480205,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,10,0.2730628468718421,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,11,0.17728478622154684,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,12,0.1991555773634665,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,13,0.1618545521962742,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,14,0.23234144128727915,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,15,0.23572348549244498,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,16,0.278812072457381,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,17,0.3275074048355736,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,18,0.26369193454448464,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,19,0.2546106069491973,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,20,0.19403283169385951,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,21,0.2025379751331973,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,22,0.23660968029451768,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,23,0.2840954248116429,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,24,0.25508520159334935,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,25,0.2260650695352768,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,26,0.30831405982721644,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,27,0.22645073754778336,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,28,0.2508768356635623,17,0,0,0,512,2,asynchronous
n010_023.bnet,ref,29,0.2401800541175078,17,0,0,0,512,2,asynchronous
n010_024.bnet,sd_mc,,0.04871217021815573,369,0,0,0,512,4,asynchronous
n010_024.bnet,ref,0,0.06622860830798029,369,0,0,0,512,4,asynchronous
n010_024.bnet,ref,1,0.08799505291617783,369,0,0,0,512,4,asynchronous
n010_024.bnet,ref,2,0.06613505166956754,369,0,0,0,512,4,asynchronous
n010_024.bnet,ref,3,0.05880029578654297,369,0,0,0,512,4,asynchronous
